clip_id,dataset_id,fold_r,split,soundscape,masker,smr_db,is_common_stimulus,audio_asset,video_asset,video_asset_id,start_s,end_s,licence_spdx,n_responses,mean_PAQ1_pleasant,mean_PAQ2_vibrant,mean_PAQ3_eventful,mean_PAQ4_chaotic,mean_PAQ5_annoying,mean_PAQ6_monotonous,mean_PAQ7_uneventful,mean_PAQ8_calm,mean_appropriate,mean_ISOPleasant,mean_ISOEventful,LAeq_dBA,loudness_N_sone,sharpness_S_acum,roughness_R_asper,fluctuation_strength_F_vacil,tonality_T_tu
ARAUS_006018,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,water_00060.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,0.25,-0.146447,61.77,16.5,1.54,0.0272,0.0125,0.103
ARAUS_006019,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,water_00073.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,3.0,2.0,1.0,1.0,4.0,4.0,5.0,4.0,0.53033,-0.573223,61.26,15.1,1.33,0.0301,0.0146,0.129
ARAUS_006020,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,water_00073.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,5.0,2.0,2.0,1.0,4.0,4.0,4.0,5.0,0.53033,-0.28033,60.8,14.6,1.27,0.0296,0.0152,0.143
ARAUS_006021,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,water_00076.wav,-3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,0.5,-0.207107,62.93,18.3,1.78,0.0253,0.00906,0.0741
ARAUS_006022,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,wind_00007.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,0.0,0.603553,62.54,15.5,1.14,0.034,0.0165,0.158
ARAUS_006023,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,wind_00007.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,3.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,-0.25,0.146447,61.57,14.8,1.15,0.0322,0.0168,0.161
ARAUS_006024,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,wind_00011.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,3.0,2.0,1.0,2.0,2.0,5.0,4.0,3.0,0.396447,-0.457107,63.1,15.5,1.18,0.0334,0.0155,0.225
ARAUS_006025,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,wind_00011.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,0.31066,-1.0,62.0,14.9,1.17,0.032,0.0162,0.209
ARAUS_006026,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,wind_00013.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,4.0,2.0,1.0,2.0,2.0,3.0,5.0,3.0,0.646447,-0.25,63.21,16.6,1.2,0.0328,0.0138,0.115
ARAUS_006027,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,wind_00013.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,5.0,3.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,0.707107,-0.707107,61.26,14.8,1.18,0.0312,0.0154,0.145
ARAUS_006028,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,wind_00020.wav,-6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,3.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,0.103553,-0.457107,65.89,21.3,1.63,0.03,0.00993,0.0566
ARAUS_006029,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,wind_00020.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,1.0,1.0,2.0,3.0,5.0,4.0,3.0,2.0,-0.21967,-0.676777,61.58,15.9,1.46,0.0283,0.0127,0.12
ARAUS_006030,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,wind_00021.wav,-3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,2.0,2.0,3.0,4.0,2.0,4.0,1.0,3.0,-0.353553,-0.06066,63.24,18.6,1.7,0.0262,0.00931,0.0758
ARAUS_006031,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,wind_00021.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.353553,-0.353553,61.27,16.0,1.52,0.0263,0.0117,0.111
ARAUS_006032,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,wind_00025.wav,-3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,-0.5,0.0,63.88,19.5,1.64,0.0285,0.0108,0.0649
ARAUS_006033,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,wind_00025.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,0.207107,-0.5,62.49,17.6,1.58,0.028,0.0116,0.0885
ARAUS_006034,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,wind_00030.wav,-6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,0.323223,-0.073223,64.05,19.2,1.44,0.029,0.00975,0.0612
ARAUS_006035,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,wind_00030.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,5.0,4.0,3.0,1.0,1.0,3.0,2.0,5.0,5.0,0.78033,-0.116117,60.66,14.6,1.24,0.0292,0.014,0.136
ARAUS_006036,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,wind_00034.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.207107,61.29,16.0,1.58,0.0265,0.0127,0.119
ARAUS_006037,ARAUS,2,train,R0040_segment_binaural_44100_1.wav,wind_00034.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,3.0,3.0,1.0,1.0,3.0,4.0,5.0,5.0,0.603553,-0.396447,60.83,15.3,1.48,0.0272,0.0142,0.133
ARAUS_006038,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,bird_00001.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,0.353553,-0.146447,61.68,15.3,1.11,0.0314,0.014,0.241
ARAUS_006039,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,bird_00002.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,4.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,0.53033,-0.383883,62.37,16.2,1.18,0.0302,0.0206,0.501
ARAUS_006040,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,bird_00005.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,5.0,0.133883,-0.323223,61.42,15.4,1.12,0.0312,0.0202,0.255
ARAUS_006041,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,bird_00005.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.0,-0.5,61.31,15.3,1.11,0.0313,0.0163,0.243
ARAUS_006042,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,bird_00009.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,0.176777,-0.21967,61.58,15.6,1.16,0.0314,0.0201,0.202
ARAUS_006043,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,bird_00018.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,0.353553,-0.353553,62.65,16.2,1.25,0.0304,0.0663,0.227
ARAUS_006044,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,bird_00020.wav,-3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.207107,-0.5,66.8,19.3,1.67,0.0281,0.0408,0.445
ARAUS_006045,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,bird_00024.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,0.353553,0.06066,62.46,16.3,1.21,0.0346,0.0271,0.244
ARAUS_006046,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,bird_00029.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,5.0,0.426777,-0.073223,62.06,15.9,1.18,0.0312,0.0278,0.235
ARAUS_006047,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,bird_00037.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,5.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,0.633883,-0.78033,61.47,15.3,1.11,0.0314,0.0195,0.213
ARAUS_006048,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,bird_00039.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,5.0,0.426777,-0.073223,61.99,16.0,1.16,0.0308,0.0331,0.205
ARAUS_006049,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,bird_00046.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.103553,-0.5,61.53,15.3,1.11,0.0314,0.0187,0.294
ARAUS_006050,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,bird_00049.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,0.133883,-0.28033,61.91,16.3,1.23,0.0298,0.0347,0.232
ARAUS_006051,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,bird_00052.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,3.0,2.0,2.0,2.0,5.0,4.0,3.0,3.0,-0.073223,-0.426777,61.54,15.9,1.18,0.0365,0.0204,0.257
ARAUS_006052,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,bird_00056.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,5.0,4.0,2.0,2.0,1.0,4.0,3.0,5.0,5.0,0.633883,-0.323223,61.77,15.5,1.14,0.0312,0.0162,0.22
ARAUS_006053,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,bird_00068.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,-0.146447,0.207107,61.32,15.3,1.11,0.0312,0.02,0.251
ARAUS_006054,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,bird_00076.wav,-3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,0.28033,-0.383883,62.07,15.6,1.12,0.033,0.0324,0.24
ARAUS_006055,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00002.wav,-6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,2.0,3.0,5.0,4.0,2.0,4.0,2.0,3.0,-0.426777,0.116117,65.12,20.7,1.33,0.0315,0.0235,0.241
ARAUS_006056,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00002.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,2.0,1.0,1.0,4.0,3.0,5.0,3.0,5.0,-0.03033,-0.633883,61.67,16.0,1.18,0.0308,0.0135,0.184
ARAUS_006057,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00005.wav,-6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,1.0,1.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,-1.0,0.207107,64.5,19.7,1.26,0.0341,0.01,0.208
ARAUS_006058,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00005.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,-0.25,61.83,16.2,1.17,0.0303,0.00992,0.173
ARAUS_006059,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00012.wav,-3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,4.0,2.0,1.0,4.0,5.0,4.0,4.0,5.0,0.042893,-0.5,64.51,19.0,1.16,0.0333,0.0178,0.18
ARAUS_006060,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00012.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,0.176777,-0.323223,63.2,17.4,1.15,0.0326,0.0157,0.176
ARAUS_006061,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00013.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,2.0,1.0,2.0,5.0,4.0,4.0,2.0,3.0,-0.457107,-0.457107,62.64,17.0,1.22,0.0306,0.0335,0.194
ARAUS_006062,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00013.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,1.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,-0.383883,-0.426777,61.62,15.8,1.16,0.031,0.0169,0.198
ARAUS_006063,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00029.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,1.0,1.0,2.0,4.0,4.0,5.0,2.0,2.0,-0.323223,-0.633883,62.09,16.1,1.16,0.0312,0.0251,0.197
ARAUS_006064,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00029.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,-0.573223,0.28033,61.68,15.7,1.14,0.0309,0.0184,0.2
ARAUS_006065,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00031.wav,-3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,2.0,4.0,4.0,5.0,2.0,2.0,1.0,2.0,-0.53033,0.426777,64.15,19.1,1.79,0.029,0.0102,0.219
ARAUS_006066,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00031.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,0.073223,-0.133883,61.72,16.5,1.45,0.0292,0.0107,0.206
ARAUS_006067,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00033.wav,-3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,-0.457107,-0.353553,64.46,18.4,1.18,0.0491,0.00942,0.295
ARAUS_006068,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00033.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,2.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,-0.426777,-0.426777,62.27,16.2,1.13,0.0318,0.0103,0.208
ARAUS_006069,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00033.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,4.0,-0.116117,-0.116117,61.76,15.7,1.12,0.0315,0.0107,0.202
ARAUS_006070,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00040.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,-0.5,0.0,62.85,17.1,1.23,0.0304,0.011,0.335
ARAUS_006071,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00040.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,0.03033,0.073223,62.12,16.3,1.18,0.0307,0.0108,0.29
ARAUS_006072,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,construction_00040.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,0.103553,-0.353553,61.69,15.8,1.15,0.0309,0.0109,0.253
ARAUS_006073,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,silence_00002.wav,-6,False,,R0040_360,R0040_360,0.0,30.0,Other,4,3.5,2.0,2.75,1.5,2.25,2.5,3.75,3.75,3.75,0.2575825,-0.3049175,61.2,15.1,1.1,0.0315,0.0115,0.208
ARAUS_006074,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,silence_00002.wav,-3,False,,R0040_360,R0040_360,0.0,30.0,Other,3,4.0,3.6666666666666665,2.0,1.6666666666666667,1.6666666666666667,3.3333333333333335,3.6666666666666665,4.0,4.666666666666667,0.43688666666666665,-0.31903566666666666,61.20000000000001,15.1,1.1,0.0315,0.011500000000000002,0.208
ARAUS_006075,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,silence_00002.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,3,3.3333333333333335,2.3333333333333335,2.0,1.3333333333333333,2.0,4.0,4.333333333333333,3.0,3.6666666666666665,0.13807100000000003,-0.4857023333333334,61.20000000000001,15.1,1.1,0.0315,0.011500000000000002,0.208
ARAUS_006076,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,silence_00002.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,4,3.5,2.5,2.25,2.25,2.5,3.25,3.75,3.5,3.0,0.140165,-0.3017765,61.2,15.1,1.1,0.0315,0.0115,0.208
ARAUS_006077,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,silence_00002.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,4,4.25,2.75,2.0,1.75,2.25,4.25,4.25,4.25,4.5,0.28032999999999997,-0.52588825,61.2,15.1,1.1,0.0315,0.0115,0.208
ARAUS_006078,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00003.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,1.0,2.0,2.0,5.0,5.0,4.0,1.0,3.0,-0.676777,-0.426777,62.94,17.2,1.22,0.0314,0.0249,0.181
ARAUS_006079,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00003.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,3.0,3.0,4.0,5.0,4.0,3.0,2.0,2.0,-0.53033,0.073223,61.71,15.8,1.16,0.0313,0.0134,0.195
ARAUS_006080,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00004.wav,-6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,1.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,-0.603553,0.207107,66.1,19.7,1.19,0.0353,0.0123,0.176
ARAUS_006081,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00004.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,-0.073223,-0.426777,62.39,16.2,1.13,0.0323,0.011,0.191
ARAUS_006082,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00004.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,4.0,0.383883,-0.176777,61.86,15.7,1.12,0.0317,0.0108,0.197
ARAUS_006083,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00012.wav,-3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,-0.207107,-0.042893,63.24,17.8,1.29,0.0354,0.0115,0.173
ARAUS_006084,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00012.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,-0.5,0.146447,62.4,16.8,1.25,0.0344,0.0113,0.175
ARAUS_006085,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00015.wav,-3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,-0.323223,-0.133883,64.6,18.8,1.2,0.0327,0.0128,0.192
ARAUS_006086,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00015.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,0.146447,0.146447,61.9,15.9,1.13,0.0314,0.0118,0.197
ARAUS_006087,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00023.wav,-6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,2.0,3.0,2.0,5.0,4.0,3.0,2.0,1.0,-0.457107,-0.146447,66.22,19.4,1.14,0.0354,0.0101,0.168
ARAUS_006088,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00023.wav,-3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,0.323223,-0.073223,64.48,17.8,1.13,0.0344,0.0099,0.158
ARAUS_006089,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00023.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,5.0,0.383883,-0.366117,61.82,15.6,1.11,0.0326,0.0106,0.188
ARAUS_006090,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00027.wav,-6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,0.073223,-0.133883,66.29,20.9,1.3,0.0335,0.0108,0.144
ARAUS_006091,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00027.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,2.0,2.0,1.0,2.0,5.0,4.0,4.0,4.0,0.103553,-0.646447,62.31,16.4,1.17,0.031,0.0102,0.18
ARAUS_006092,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00030.wav,-6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,-0.426777,0.426777,67.1,22.0,1.18,0.0362,0.0121,0.443
ARAUS_006093,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00030.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,1.0,1.0,2.0,2.0,3.0,5.0,4.0,1.0,1.0,-0.573223,-0.426777,62.58,16.6,1.13,0.0322,0.0113,0.261
ARAUS_006094,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00033.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,0.353553,-0.146447,63.21,16.8,1.13,0.033,0.0107,0.181
ARAUS_006095,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,traffic_00033.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,5.0,0.0,-0.603553,61.79,15.6,1.11,0.0322,0.011,0.198
ARAUS_006096,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,water_00011.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,2.0,1.0,2.0,2.0,4.0,5.0,4.0,4.0,0.207107,-0.707107,61.59,16.6,1.42,0.0288,0.0105,0.17
ARAUS_006097,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,water_00016.wav,-3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,5.0,0.457107,-0.5,64.08,18.4,1.38,0.0327,0.0128,0.152
ARAUS_006098,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,water_00018.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,2.0,2.0,2.0,4.0,4.0,5.0,2.0,3.0,-0.353553,-0.457107,62.83,17.1,1.18,0.0313,0.0116,0.164
ARAUS_006099,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,water_00020.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,3.0,2.0,1.0,1.0,2.0,4.0,5.0,4.0,0.676777,-0.426777,61.63,16.0,1.22,0.0303,0.0102,0.183
ARAUS_006100,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,water_00027.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,-0.323223,-0.073223,63.18,18.1,1.35,0.0309,0.0102,0.129
ARAUS_006101,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,water_00028.wav,-3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,-0.207107,-0.5,63.61,19.3,1.56,0.0281,0.00957,0.141
ARAUS_006102,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,water_00028.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,0.28033,-0.073223,61.95,16.9,1.37,0.0286,0.00981,0.165
ARAUS_006103,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,water_00030.wav,-6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,-0.25,0.5,65.89,21.0,1.41,0.0332,0.0183,0.135
ARAUS_006104,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,water_00035.wav,0,False,,R0040_360,R0040_360,0.0,30.0,Other,1,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,0.176777,-0.28033,62.3,17.1,1.38,0.0297,0.0119,0.17
ARAUS_006105,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,water_00039.wav,-6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,2.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,-0.426777,0.176777,67.31,21.5,1.27,0.0488,0.0563,0.124
ARAUS_006106,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,water_00043.wav,6,False,,R0040_360,R0040_360,0.0,30.0,Other,1,5.0,3.0,5.0,1.0,1.0,3.0,5.0,4.0,5.0,0.633883,-0.21967,61.87,16.2,1.24,0.0313,0.0109,0.18
ARAUS_006107,ARAUS,2,train,R0040_segment_binaural_44100_2.wav,water_00045.wav,3,False,,R0040_360,R0040_360,0.0,30.0,Other,1,4.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,0.103553,-0.353553,61.74,16.5,1.31,0.029,0.00949,0.171
