response_id,clip_id,participant_id,fold_r,stimulus_index,time_taken_s,is_attention,language,age,gender,PAQ1_pleasant,PAQ2_vibrant,PAQ3_eventful,PAQ4_chaotic,PAQ5_annoying,PAQ6_monotonous,PAQ7_uneventful,PAQ8_calm,appropriate,ISOPleasant,ISOEventful,LAeq_dBA,loudness_N_sone,sharpness_S_acum,roughness_R_asper,fluctuation_strength_F_vacil,tonality_T_tu
ARAUS_ARAUS_00118_S29,ARAUS_011429,ARAUS_00118,3,29,36.911,0,1,22,0,2,2,2,3,2,4,4,4,4,-0.073223,-0.426777,61.11,15.0,1.3,0.0274,0.0127,0.172
ARAUS_ARAUS_00118_S30,ARAUS_010490,ARAUS_00118,3,30,34.663,0,1,22,0,2,2,4,3,3,3,2,2,3,-0.25,0.207107,63.08,16.7,1.31,0.0302,0.0153,0.246
ARAUS_ARAUS_00118_S31,ARAUS_011897,ARAUS_00118,3,31,36.288,0,1,22,0,2,2,2,2,2,3,4,4,2,0.073223,-0.426777,69.43,24.6,1.39,0.041,0.0136,0.163
ARAUS_ARAUS_00118_S32,ARAUS_009836,ARAUS_00118,3,32,32.936,0,1,22,0,2,3,2,2,3,4,4,4,3,-0.03033,-0.426777,62.19,15.1,1.17,0.0336,0.0101,0.117
ARAUS_ARAUS_00118_S33,ARAUS_010096,ARAUS_00118,3,33,31.904,0,1,22,0,4,2,2,2,3,4,4,4,4,0.103553,-0.5,52.51,7.13,1.2,0.0234,0.0448,0.121
ARAUS_ARAUS_00118_S34,ARAUS_010512,ARAUS_00118,3,34,33.648,0,1,22,0,2,3,4,4,4,4,2,2,4,-0.426777,0.28033,61.89,16.1,1.28,0.0302,0.00992,0.0999
ARAUS_ARAUS_00118_S35,ARAUS_011540,ARAUS_00118,3,35,32.376,0,1,22,0,2,2,3,4,3,4,2,2,4,-0.396447,0.103553,69.73,25.8,1.3,0.0367,0.0183,0.519
ARAUS_ARAUS_00118_S36,ARAUS_013049,ARAUS_00118,3,36,33.033,0,1,22,0,4,2,2,2,2,4,4,4,4,0.207107,-0.5,58.99,13.9,1.72,0.024,0.00878,0.0217
ARAUS_ARAUS_00118_S37,ARAUS_009940,ARAUS_00118,3,37,32.399,0,1,22,0,2,3,4,4,2,4,2,3,2,-0.146447,0.207107,61.56,13.8,1.1,0.0326,0.00867,0.0797
ARAUS_ARAUS_00118_S38,ARAUS_009771,ARAUS_00118,3,38,37.304,0,1,22,0,2,2,4,4,5,2,2,2,2,-0.457107,0.353553,69.78,21.6,1.73,0.0605,0.0618,0.365
ARAUS_ARAUS_00118_S39,ARAUS_011624,ARAUS_00118,3,39,33.472,0,1,22,0,3,3,3,4,2,2,2,4,3,0.176777,0.176777,67.96,22.3,1.35,0.0346,0.135,0.286
ARAUS_ARAUS_00118_S40,ARAUS_010123,ARAUS_00118,3,40,31.704,0,1,22,0,4,2,2,2,2,4,4,4,4,0.207107,-0.5,49.98,6.51,1.06,0.0237,0.0112,0.105
ARAUS_ARAUS_00118_S41,ARAUS_010346,ARAUS_00118,3,41,31.984,0,1,22,0,2,2,2,2,4,5,4,2,2,-0.426777,-0.426777,70.93,30.0,1.75,0.0328,0.0113,0.128
ARAUS_ARAUS_00118_S42,ARAUS_010920,ARAUS_00118,3,42,32.936,0,1,22,0,4,2,2,2,3,4,4,4,4,0.103553,-0.5,49.0,5.87,2.48,0.0121,0.0192,0.0419
ARAUS_ARAUS_00118_S43,ARAUS_009966,ARAUS_00118,3,43,33.863,0,1,22,0,2,2,2,2,5,4,4,2,2,-0.457107,-0.353553,58.63,12.7,1.27,0.0333,0.0142,0.108
ARAUS_ARAUS_00118_S44,ARAUS_010739,ARAUS_00118,3,44,32.136,0,1,22,0,2,2,2,2,5,2,4,2,1,-0.31066,-0.207107,59.12,13.9,1.46,0.0321,0.0193,0.218
ARAUS_ARAUS_00118_S45,ARAUS_000003,ARAUS_00118,-1,45,41.497,0,1,22,0,4,4,4,4,2,4,2,2,4,0.06066,0.353553,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00119_S01,ARAUS_000004,ARAUS_00119,-1,1,72.865,0,1,30,1,2,4,5,5,3,1,1,1,3,-0.176777,0.926777,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00119_S02,ARAUS_013742,ARAUS_00119,4,2,70.496,0,1,30,1,4,4,2,1,1,5,4,4,5,0.457107,-0.5,60.57,15.8,1.32,0.0291,0.012,0.638
ARAUS_ARAUS_00119_S03,ARAUS_016148,ARAUS_00119,4,3,58.031,0,1,30,1,3,4,5,5,4,2,1,1,5,-0.25,0.853553,70.01,28.7,1.64,0.0336,0.0129,0.135
ARAUS_ARAUS_00119_S04,ARAUS_017629,ARAUS_00119,4,4,80.984,0,1,30,1,4,2,2,1,1,4,4,4,4,0.383883,-0.573223,63.64,14.1,1.01,0.0442,0.00926,0.156
ARAUS_ARAUS_00119_S05,ARAUS_017759,ARAUS_00119,4,5,66.984,0,1,30,1,5,3,2,1,1,4,4,4,3,0.56066,-0.5,64.51,18.3,1.96,0.0327,0.0148,0.177
ARAUS_ARAUS_00119_S06,ARAUS_016197,ARAUS_00119,4,6,47.88,0,1,30,1,1,3,5,5,5,1,1,1,4,-0.56066,0.853553,70.92,27.8,1.75,0.0353,0.0174,0.481
ARAUS_ARAUS_00119_S07,ARAUS_016961,ARAUS_00119,4,7,69.014,0,1,30,1,3,3,4,4,3,4,2,1,4,-0.292893,0.353553,65.16,18.9,1.46,0.0341,0.01,0.195
ARAUS_ARAUS_00119_S08,ARAUS_017256,ARAUS_00119,4,8,65.887,0,1,30,1,4,4,2,2,4,5,4,2,2,-0.073223,-0.28033,59.91,12.6,1.29,0.0311,0.0119,0.298
ARAUS_ARAUS_00119_S09,ARAUS_016705,ARAUS_00119,4,9,53.687,0,1,30,1,4,2,1,1,5,5,4,5,5,-0.03033,-0.823223,58.06,11.9,1.44,0.0333,0.0118,0.0717
ARAUS_ARAUS_00119_S10,ARAUS_016876,ARAUS_00119,4,10,58.883,0,1,30,1,3,4,4,4,3,5,2,1,4,-0.292893,0.353553,63.12,16.7,1.25,0.0324,0.011,0.162
ARAUS_ARAUS_00119_S11,ARAUS_015602,ARAUS_00119,4,11,61.188,0,1,30,1,4,4,4,1,1,5,2,2,4,0.31066,0.06066,57.68,12.9,1.9,0.0192,0.013,0.3
ARAUS_ARAUS_00119_S12,ARAUS_015548,ARAUS_00119,4,12,57.918,0,1,30,1,4,4,2,1,2,5,4,4,4,0.353553,-0.5,56.31,10.9,1.26,0.0223,0.0151,0.398
ARAUS_ARAUS_00119_S13,ARAUS_015945,ARAUS_00119,4,13,55.142,0,1,30,1,2,2,4,4,4,4,2,1,1,-0.573223,0.28033,69.51,23.7,1.45,0.0367,0.0219,0.179
ARAUS_ARAUS_00119_S14,ARAUS_014260,ARAUS_00119,4,14,51.927,0,1,30,1,4,2,4,1,1,4,2,3,5,0.31066,-0.085786,67.37,22.2,1.2,0.0351,0.0218,0.281
ARAUS_ARAUS_00119_S15,ARAUS_014310,ARAUS_00119,4,15,41.06,0,1,30,1,5,4,1,1,1,5,5,5,5,0.633883,-0.78033,55.91,11.6,1.3,0.0231,0.0117,0.136
ARAUS_ARAUS_00119_S16,ARAUS_000004,ARAUS_00119,-1,16,45.4,1,1,30,1,3,3,3,3,3,3,3,3,3,0.0,0.0,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00119_S17,ARAUS_015258,ARAUS_00119,4,17,44.959,0,1,30,1,1,4,4,5,5,2,1,1,5,-0.56066,0.75,71.48,28.2,1.39,0.0416,0.0181,0.416
ARAUS_ARAUS_00119_S18,ARAUS_013751,ARAUS_00119,4,18,43.23,0,1,30,1,1,2,2,1,5,5,5,1,1,-0.633883,-0.53033,61.09,15.1,1.31,0.0326,0.0136,0.299
ARAUS_ARAUS_00119_S19,ARAUS_017587,ARAUS_00119,4,19,44.414,0,1,30,1,5,4,2,1,5,5,4,5,5,0.21967,-0.573223,59.01,13.2,1.94,0.0241,0.0105,0.0461
ARAUS_ARAUS_00119_S20,ARAUS_014873,ARAUS_00119,4,20,41.024,0,1,30,1,5,4,1,1,1,5,5,5,5,0.633883,-0.78033,56.84,12.5,1.26,0.0234,0.0101,0.635
ARAUS_ARAUS_00119_S21,ARAUS_017166,ARAUS_00119,4,21,47.759,0,1,30,1,1,4,4,1,1,2,2,4,4,0.366117,0.133883,62.22,15.2,1.35,0.0298,0.0154,0.159
ARAUS_ARAUS_00119_S22,ARAUS_017509,ARAUS_00119,4,22,39.886,0,1,30,1,5,4,2,1,1,4,5,5,5,0.707107,-0.603553,60.23,11.3,1.25,0.0289,0.0228,0.386
ARAUS_ARAUS_00119_S23,ARAUS_014006,ARAUS_00119,4,23,42.551,0,1,30,1,1,1,1,1,5,5,5,1,1,-0.707107,-0.707107,66.43,19.9,1.1,0.0527,0.0287,0.0864
ARAUS_ARAUS_00119_S24,ARAUS_016813,ARAUS_00119,4,24,45.159,0,1,30,1,5,2,1,1,1,5,5,5,4,0.487437,-0.926777,58.83,12.4,1.39,0.0284,0.00941,0.123
ARAUS_ARAUS_00119_S25,ARAUS_016647,ARAUS_00119,4,25,40.175,0,1,30,1,5,4,1,1,1,5,5,5,5,0.633883,-0.78033,59.73,11.1,1.29,0.0321,0.0406,0.128
ARAUS_ARAUS_00119_S26,ARAUS_014227,ARAUS_00119,4,26,58.527,0,1,30,1,1,4,4,5,5,2,1,1,2,-0.56066,0.75,68.59,25.3,1.53,0.032,0.0995,0.277
ARAUS_ARAUS_00119_S27,ARAUS_017091,ARAUS_00119,4,27,109.774,0,1,30,1,5,4,4,1,1,2,2,4,4,0.78033,0.133883,57.38,10.6,1.36,0.0237,0.022,0.162
ARAUS_ARAUS_00119_S28,ARAUS_016644,ARAUS_00119,4,28,38.919,0,1,30,1,5,2,1,1,1,5,5,5,5,0.487437,-0.926777,58.58,10.5,1.23,0.0337,0.0102,0.0951
ARAUS_ARAUS_00119_S29,ARAUS_016842,ARAUS_00119,4,29,63.079,0,1,30,1,5,4,2,2,1,4,4,5,3,0.633883,-0.426777,61.88,14.8,1.26,0.0323,0.0271,0.154
ARAUS_ARAUS_00119_S30,ARAUS_017004,ARAUS_00119,4,30,61.647,0,1,30,1,3,4,4,2,4,4,2,2,4,-0.103553,0.207107,65.6,20.2,1.47,0.0325,0.00983,0.0376
ARAUS_ARAUS_00119_S31,ARAUS_017578,ARAUS_00119,4,31,41.215,0,1,30,1,5,4,2,1,1,4,4,5,4,0.707107,-0.5,58.65,11.7,1.19,0.0306,0.0107,0.0535
ARAUS_ARAUS_00119_S32,ARAUS_015285,ARAUS_00119,4,32,40.479,0,1,30,1,1,4,5,5,5,2,1,1,5,-0.56066,0.853553,68.68,24.6,1.43,0.0325,0.0127,0.163
ARAUS_ARAUS_00119_S33,ARAUS_016677,ARAUS_00119,4,33,40.184,0,1,30,1,5,2,1,1,1,5,5,5,5,0.487437,-0.926777,56.91,9.96,1.1,0.0328,0.00805,0.0919
ARAUS_ARAUS_00119_S34,ARAUS_016126,ARAUS_00119,4,34,37.016,0,1,30,1,1,4,4,5,5,2,1,1,4,-0.56066,0.75,72.56,32.9,1.17,0.0433,0.0151,0.682
ARAUS_ARAUS_00119_S35,ARAUS_015082,ARAUS_00119,4,35,41.11,0,1,30,1,5,4,1,1,1,5,5,5,5,0.633883,-0.78033,57.55,12.3,1.12,0.0298,0.00812,0.0435
ARAUS_ARAUS_00119_S36,ARAUS_014707,ARAUS_00119,4,36,41.967,0,1,30,1,2,1,2,1,4,5,5,2,1,-0.426777,-0.676777,63.63,16.0,1.34,0.0326,0.0385,0.329
ARAUS_ARAUS_00119_S37,ARAUS_015521,ARAUS_00119,4,37,57.183,0,1,30,1,3,4,4,1,3,4,5,2,3,0.073223,-0.176777,61.16,12.2,1.47,0.0238,0.0448,0.399
ARAUS_ARAUS_00119_S38,ARAUS_015552,ARAUS_00119,4,38,50.72,0,1,30,1,2,4,4,2,4,3,4,2,3,-0.133883,0.073223,58.39,12.8,1.4,0.0249,0.0126,0.296
ARAUS_ARAUS_00119_S39,ARAUS_015455,ARAUS_00119,4,39,50.031,0,1,30,1,2,3,4,2,4,4,1,2,4,-0.28033,0.237437,66.34,20.6,1.61,0.0295,0.00959,0.12
ARAUS_ARAUS_00119_S40,ARAUS_013671,ARAUS_00119,4,40,36.599,0,1,30,1,5,4,1,1,1,5,5,5,5,0.633883,-0.78033,50.17,7.57,1.18,0.0233,0.00707,0.0691
ARAUS_ARAUS_00119_S41,ARAUS_015836,ARAUS_00119,4,41,61.048,0,1,30,1,2,4,4,3,4,3,2,1,3,-0.28033,0.426777,63.64,17.8,1.65,0.0286,0.0123,0.104
ARAUS_ARAUS_00119_S42,ARAUS_016042,ARAUS_00119,4,42,68.911,0,1,30,1,2,3,4,4,4,4,2,1,3,-0.5,0.353553,68.78,22.7,1.5,0.0366,0.0209,0.169
ARAUS_ARAUS_00119_S43,ARAUS_013416,ARAUS_00119,4,43,48.519,0,1,30,1,2,2,3,3,4,4,3,1,1,-0.5,0.0,66.2,19.7,1.26,0.0412,0.0359,0.118
ARAUS_ARAUS_00119_S44,ARAUS_016652,ARAUS_00119,4,44,35.328,0,1,30,1,5,4,1,1,1,4,5,5,5,0.707107,-0.707107,58.96,11.0,1.24,0.033,0.0278,0.19
ARAUS_ARAUS_00119_S45,ARAUS_000004,ARAUS_00119,-1,45,96.762,0,1,30,1,2,4,4,4,4,2,1,1,4,-0.28033,0.676777,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00120_S01,ARAUS_000005,ARAUS_00120,-1,1,64.255,0,1,21,1,4,4,4,4,3,1,1,1,4,0.103553,0.75,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00120_S02,ARAUS_018188,ARAUS_00120,5,2,64.78,0,1,21,1,3,3,2,4,4,3,4,2,2,-0.25,-0.06066,65.45,19.0,1.38,0.0319,0.0394,0.292
ARAUS_ARAUS_00120_S03,ARAUS_018645,ARAUS_00120,5,3,74.615,0,1,21,1,2,3,3,5,5,4,2,1,4,-0.676777,0.323223,63.27,18.5,1.5,0.0917,0.00876,0.182
ARAUS_ARAUS_00120_S04,ARAUS_019594,ARAUS_00120,5,4,59.535,0,1,21,1,3,2,3,4,4,3,4,2,4,-0.323223,-0.03033,65.6,21.1,1.48,0.0297,0.0107,0.493
ARAUS_ARAUS_00120_S05,ARAUS_019508,ARAUS_00120,5,5,59.831,0,1,21,1,4,4,3,3,2,2,2,3,5,0.353553,0.25,61.16,15.8,1.92,0.0234,0.0192,0.191
ARAUS_ARAUS_00120_S06,ARAUS_021460,ARAUS_00120,5,6,58.872,0,1,21,1,4,3,2,3,3,2,4,4,5,0.25,-0.207107,63.57,17.4,1.51,0.0272,0.0171,0.0923
ARAUS_ARAUS_00120_S07,ARAUS_020212,ARAUS_00120,5,7,55.167,0,1,21,1,2,2,2,4,4,3,4,2,2,-0.426777,-0.133883,62.29,16.3,1.21,0.0344,0.00877,0.105
ARAUS_ARAUS_00120_S08,ARAUS_018526,ARAUS_00120,5,8,56.791,0,1,21,1,4,4,2,4,3,3,3,4,3,0.176777,-0.03033,56.73,11.8,1.59,0.0236,0.0137,0.104
ARAUS_ARAUS_00120_S09,ARAUS_019232,ARAUS_00120,5,9,52.297,0,1,21,1,2,3,2,4,4,3,3,2,3,-0.353553,0.042893,65.0,18.0,1.29,0.0324,0.00881,0.0969
ARAUS_ARAUS_00120_S10,ARAUS_019276,ARAUS_00120,5,10,54.997,0,1,21,1,4,4,3,4,3,2,3,3,4,0.176777,0.21967,56.58,9.49,1.32,0.0292,0.0777,0.168
ARAUS_ARAUS_00120_S11,ARAUS_018057,ARAUS_00120,5,11,63.783,0,1,21,1,3,2,2,4,4,4,4,2,5,-0.396447,-0.207107,55.68,11.2,1.1,0.0272,0.00759,0.0608
ARAUS_ARAUS_00120_S12,ARAUS_019669,ARAUS_00120,5,12,53.296,0,1,21,1,5,4,4,4,2,2,2,2,5,0.31066,0.5,60.55,15.4,1.15,0.0287,0.0197,0.544
ARAUS_ARAUS_00120_S13,ARAUS_020464,ARAUS_00120,5,13,57.751,0,1,21,1,4,4,5,4,4,1,2,1,4,0.0,0.75,68.42,22.9,1.32,0.0419,0.0254,0.684
ARAUS_ARAUS_00120_S14,ARAUS_018754,ARAUS_00120,5,14,82.294,0,1,21,1,4,2,4,4,2,2,2,2,3,0.06066,0.353553,63.08,15.7,1.14,0.0335,0.014,0.371
ARAUS_ARAUS_00120_S15,ARAUS_019340,ARAUS_00120,5,15,60.185,0,1,21,1,3,2,4,4,4,2,2,3,3,-0.176777,0.28033,53.74,9.88,1.37,0.0212,0.00878,0.0844
ARAUS_ARAUS_00120_S16,ARAUS_022005,ARAUS_00120,5,16,49.879,0,1,21,1,3,2,4,4,4,3,2,2,1,-0.323223,0.28033,56.3,11.1,1.6,0.0235,0.0126,0.0706
ARAUS_ARAUS_00120_S17,ARAUS_018219,ARAUS_00120,5,17,60.391,0,1,21,1,2,3,4,5,5,3,1,1,2,-0.603553,0.603553,68.86,22.3,1.35,0.0348,0.0233,0.16
ARAUS_ARAUS_00120_S18,ARAUS_019655,ARAUS_00120,5,18,49.375,0,1,21,1,3,4,4,4,4,2,1,2,3,-0.103553,0.603553,61.95,17.5,1.37,0.0262,0.0168,0.422
ARAUS_ARAUS_00120_S19,ARAUS_021870,ARAUS_00120,5,19,57.296,0,1,21,1,2,2,4,5,5,3,1,1,1,-0.676777,0.53033,55.51,10.7,1.59,0.0241,0.0139,0.126
ARAUS_ARAUS_00120_S20,ARAUS_019614,ARAUS_00120,5,20,48.736,0,1,21,1,4,4,4,5,4,3,1,2,2,-0.146447,0.603553,62.0,16.7,1.62,0.0252,0.0207,0.172
ARAUS_ARAUS_00120_S21,ARAUS_000005,ARAUS_00120,-1,21,48.199,1,1,21,1,3,3,3,3,3,3,3,3,3,0.0,0.0,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00120_S22,ARAUS_019268,ARAUS_00120,5,22,46.159,0,1,21,1,3,2,4,4,4,3,2,2,4,-0.323223,0.28033,53.14,8.82,1.17,0.0252,0.013,0.136
ARAUS_ARAUS_00120_S23,ARAUS_021705,ARAUS_00120,5,23,48.407,0,1,21,1,2,2,4,4,3,3,2,2,2,-0.323223,0.28033,62.04,13.2,1.25,0.0301,0.0149,0.213
ARAUS_ARAUS_00120_S24,ARAUS_021162,ARAUS_00120,5,24,44.775,0,1,21,1,3,4,4,4,4,3,1,1,4,-0.25,0.603553,68.47,20.1,1.29,0.038,0.0269,0.477
ARAUS_ARAUS_00120_S25,ARAUS_020452,ARAUS_00120,5,25,49.448,0,1,21,1,2,2,4,4,4,2,1,1,4,-0.426777,0.53033,69.32,25.4,1.34,0.035,0.0187,0.407
ARAUS_ARAUS_00120_S26,ARAUS_018814,ARAUS_00120,5,26,49.815,0,1,21,1,2,3,4,4,4,3,1,2,4,-0.353553,0.457107,64.15,17.4,1.19,0.0323,0.0334,0.399
ARAUS_ARAUS_00120_S27,ARAUS_021044,ARAUS_00120,5,27,49.751,0,1,21,1,2,4,4,4,4,3,1,1,2,-0.353553,0.603553,69.4,25.9,1.56,0.0329,0.0167,0.232
ARAUS_ARAUS_00120_S28,ARAUS_021440,ARAUS_00120,5,28,50.32,0,1,21,1,3,3,3,3,2,3,1,1,5,-0.042893,0.353553,61.43,13.8,1.44,0.0281,0.0205,0.127
ARAUS_ARAUS_00120_S29,ARAUS_021526,ARAUS_00120,5,29,47.104,0,1,21,1,3,2,3,4,4,3,1,1,3,-0.396447,0.353553,57.53,10.4,1.14,0.0296,0.00695,0.0996
ARAUS_ARAUS_00120_S30,ARAUS_020770,ARAUS_00120,5,30,56.023,0,1,21,1,2,3,4,5,5,2,1,1,5,-0.53033,0.676777,67.96,23.6,1.54,0.0315,0.0167,0.291
ARAUS_ARAUS_00120_S31,ARAUS_020788,ARAUS_00120,5,31,54.68,0,1,21,1,2,4,4,4,5,3,1,1,3,-0.457107,0.603553,69.64,24.4,1.39,0.0356,0.0148,0.223
ARAUS_ARAUS_00120_S32,ARAUS_018103,ARAUS_00120,5,32,64.775,0,1,21,1,4,2,2,3,2,3,4,4,5,0.207107,-0.353553,53.65,9.02,0.891,0.0293,0.00814,0.0322
ARAUS_ARAUS_00120_S33,ARAUS_021325,ARAUS_00120,5,33,71.287,0,1,21,1,4,4,3,4,2,2,2,2,4,0.207107,0.396447,58.79,12.3,1.39,0.0274,0.0125,0.103
ARAUS_ARAUS_00120_S34,ARAUS_021696,ARAUS_00120,5,34,49.623,0,1,21,1,3,3,3,3,4,3,3,2,5,-0.176777,0.073223,57.85,8.75,0.928,0.0291,0.017,0.251
ARAUS_ARAUS_00120_S35,ARAUS_019786,ARAUS_00120,5,35,57.704,0,1,21,1,2,4,4,4,4,3,1,2,2,-0.28033,0.53033,66.14,22.7,1.86,0.0246,0.0194,0.315
ARAUS_ARAUS_00120_S36,ARAUS_019270,ARAUS_00120,5,36,55.423,0,1,21,1,4,4,4,2,2,1,1,3,5,0.5,0.457107,52.4,8.83,1.2,0.0218,0.0164,0.138
ARAUS_ARAUS_00120_S37,ARAUS_019624,ARAUS_00120,5,37,48.847,0,1,21,1,4,3,4,3,3,2,1,3,4,0.176777,0.383883,66.38,20.7,2.35,0.0162,0.0241,0.152
ARAUS_ARAUS_00120_S38,ARAUS_022125,ARAUS_00120,5,38,52.376,0,1,21,1,4,4,3,2,2,2,1,2,5,0.353553,0.353553,60.1,13.8,1.41,0.0286,0.0112,0.113
ARAUS_ARAUS_00120_S39,ARAUS_017964,ARAUS_00120,5,39,57.639,0,1,21,1,3,3,4,4,3,2,1,2,2,-0.073223,0.53033,52.41,8.66,1.66,0.0208,0.0161,0.0987
ARAUS_ARAUS_00120_S40,ARAUS_021417,ARAUS_00120,5,40,48.408,0,1,21,1,2,4,3,4,4,2,1,2,4,-0.207107,0.5,61.01,13.0,1.39,0.0296,0.0218,0.142
ARAUS_ARAUS_00120_S41,ARAUS_018294,ARAUS_00120,5,41,78.383,0,1,21,1,4,4,4,2,4,2,1,2,3,0.146447,0.457107,63.58,17.0,1.29,0.032,0.0421,0.218
ARAUS_ARAUS_00120_S42,ARAUS_020279,ARAUS_00120,5,42,47.519,0,1,21,1,2,2,2,4,4,3,2,2,4,-0.426777,0.073223,64.62,17.1,1.28,0.0411,0.017,0.269
ARAUS_ARAUS_00120_S43,ARAUS_019612,ARAUS_00120,5,43,47.704,0,1,21,1,3,3,3,5,4,3,2,2,1,-0.323223,0.323223,62.64,17.2,1.77,0.0384,0.0205,0.171
ARAUS_ARAUS_00120_S44,ARAUS_020561,ARAUS_00120,5,44,55.687,0,1,21,1,4,4,4,3,4,1,1,1,5,0.073223,0.676777,71.14,26.4,1.39,0.0379,0.0266,0.253
ARAUS_ARAUS_00120_S45,ARAUS_000005,ARAUS_00120,-1,45,88.103,0,1,21,1,3,4,4,3,2,2,1,1,4,0.103553,0.603553,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00121_S01,ARAUS_000001,ARAUS_00121,-1,1,72.868,0,1,20,1,3,3,4,2,4,2,4,1,2,-0.103553,0.146447,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00121_S02,ARAUS_001326,ARAUS_00121,1,2,61.057,0,1,20,1,2,2,2,4,4,4,4,3,2,-0.426777,-0.28033,62.17,17.7,1.76,0.0258,0.0086,0.11
ARAUS_ARAUS_00121_S03,ARAUS_003131,ARAUS_00121,1,3,73.546,0,1,20,1,1,4,2,4,5,4,3,2,3,-0.56066,0.042893,68.65,24.0,1.3,0.0427,0.015,0.297
ARAUS_ARAUS_00121_S04,ARAUS_003662,ARAUS_00121,1,4,64.896,0,1,20,1,3,2,3,4,1,4,4,4,3,0.06066,-0.25,66.06,20.1,1.43,0.0383,0.00944,0.101
ARAUS_ARAUS_00121_S05,ARAUS_002564,ARAUS_00121,1,5,62.722,0,1,20,1,5,1,5,3,2,2,1,4,2,0.31066,0.267767,62.85,16.0,1.24,0.0382,0.0453,0.387
ARAUS_ARAUS_00121_S06,ARAUS_003831,ARAUS_00121,1,6,51.017,0,1,20,1,2,2,2,4,4,4,1,2,3,-0.5,0.103553,61.04,15.0,1.23,0.0361,0.0239,0.911
ARAUS_ARAUS_00121_S07,ARAUS_000783,ARAUS_00121,1,7,54.961,0,1,20,1,1,3,3,5,5,2,2,2,4,-0.56066,0.396447,64.18,19.2,1.51,0.029,0.0113,0.358
ARAUS_ARAUS_00121_S08,ARAUS_004372,ARAUS_00121,1,8,56.297,0,1,20,1,3,1,2,4,2,5,3,3,2,-0.262563,-0.323223,55.71,10.2,1.15,0.0269,0.00763,0.0126
ARAUS_ARAUS_00121_S09,ARAUS_001108,ARAUS_00121,1,9,57.232,0,1,20,1,3,4,4,4,2,2,2,3,2,0.176777,0.426777,56.9,12.0,1.27,0.0246,0.012,0.0817
ARAUS_ARAUS_00121_S10,ARAUS_001136,ARAUS_00121,1,10,65.073,0,1,20,1,4,3,4,4,2,3,2,4,2,0.207107,0.207107,55.6,11.4,1.33,0.0228,0.0124,0.0931
ARAUS_ARAUS_00121_S11,ARAUS_000963,ARAUS_00121,1,11,63.2,0,1,20,1,5,2,4,1,2,4,3,1,2,0.164214,-0.042893,53.66,8.77,1.89,0.0157,0.0198,0.0621
ARAUS_ARAUS_00121_S12,ARAUS_003103,ARAUS_00121,1,12,50.272,0,1,20,1,2,4,4,4,4,2,2,1,3,-0.28033,0.573223,65.9,21.3,1.5,0.0315,0.0125,0.0932
ARAUS_ARAUS_00121_S13,ARAUS_001504,ARAUS_00121,1,13,56.264,0,1,20,1,3,2,4,5,3,4,3,4,3,-0.21967,0.03033,65.38,19.7,1.89,0.0271,0.0136,0.0852
ARAUS_ARAUS_00121_S14,ARAUS_002557,ARAUS_00121,1,14,56.992,0,1,20,1,4,4,4,5,4,2,2,2,3,-0.073223,0.573223,63.42,17.7,1.59,0.0342,0.0416,0.355
ARAUS_ARAUS_00121_S15,ARAUS_001151,ARAUS_00121,1,15,67.864,0,1,20,1,4,4,4,3,2,2,2,3,3,0.353553,0.353553,59.77,11.8,1.56,0.0226,0.0141,0.212
ARAUS_ARAUS_00121_S16,ARAUS_000001,ARAUS_00121,-1,16,43.56,1,1,20,1,3,3,3,3,3,3,3,3,3,0.0,0.0,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00121_S17,ARAUS_000209,ARAUS_00121,1,17,50.281,0,1,20,1,4,2,2,4,4,2,4,2,3,-0.146447,-0.06066,55.11,10.3,1.29,0.0258,0.00818,0.0785
ARAUS_ARAUS_00121_S18,ARAUS_000566,ARAUS_00121,1,18,51.616,0,1,20,1,2,3,4,4,4,4,2,2,3,-0.426777,0.28033,67.01,19.5,1.34,0.0464,0.0363,0.426
ARAUS_ARAUS_00121_S19,ARAUS_002369,ARAUS_00121,1,19,50.742,0,1,20,1,5,4,4,2,2,2,2,4,2,0.603553,0.207107,54.41,9.68,1.6,0.0253,0.0217,0.119
ARAUS_ARAUS_00121_S20,ARAUS_000533,ARAUS_00121,1,20,65.489,0,1,20,1,4,4,4,4,3,3,2,2,4,0.03033,0.426777,66.28,21.9,1.36,0.0328,0.0104,0.0484
ARAUS_ARAUS_00121_S21,ARAUS_001204,ARAUS_00121,1,21,56.215,0,1,20,1,2,2,3,4,4,4,4,2,3,-0.5,-0.103553,56.12,11.7,1.27,0.0235,0.0127,0.177
ARAUS_ARAUS_00121_S22,ARAUS_001028,ARAUS_00121,1,22,47.088,0,1,20,1,4,2,4,2,2,2,3,4,4,0.353553,-0.042893,54.71,9.64,1.84,0.019,0.0163,0.0221
