clip_id,dataset_id,recording,audio_asset,licence_spdx,n_responses,n_sources,mean_annoyance,source_aircraft,source_bells,source_bird_tweet,source_bus,source_car,source_children,source_construction,source_dog_bark,source_footsteps,source_general_traffic,source_horn,source_laughter,source_motorcycle,source_music,source_non_identifiable,source_other,source_rail,source_rustling_leaves,source_screeching_brakes,source_shouting,source_siren,source_speech,source_ventilation,source_water
DeLTA_RF301_3,DeLTA,RF301_3.mp3,DeLTA_mp3_boost_8dB/RF301_3.mp3,CC-BY-4.0,4,3,2.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_SM404_1,DeLTA,SM404_1.mp3,DeLTA_mp3_boost_8dB/SM404_1.mp3,CC-BY-4.0,4,1,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_tm330_1,DeLTA,tm330_1.mp3,DeLTA_mp3_boost_8dB/tm330_1.mp3,CC-BY-4.0,4,3,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
DeLTA_tm309_4,DeLTA,tm309_4.mp3,DeLTA_mp3_boost_8dB/tm309_4.mp3,CC-BY-4.0,4,5,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_PL406_2,DeLTA,PL406_2.mp3,DeLTA_mp3_boost_8dB/PL406_2.mp3,CC-BY-4.0,4,1,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DeLTA_PL335_2,DeLTA,PL335_2.mp3,DeLTA_mp3_boost_8dB/PL335_2.mp3,CC-BY-4.0,4,2,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_m27_2,DeLTA,m27_2.mp3,DeLTA_mp3_boost_8dB/m27_2.mp3,CC-BY-4.0,4,3,2.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_CT533_1,DeLTA,CT533_1.mp3,DeLTA_mp3_boost_8dB/CT533_1.mp3,CC-BY-4.0,4,3,2.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_CT517_2,DeLTA,CT517_2.mp3,DeLTA_mp3_boost_8dB/CT517_2.mp3,CC-BY-4.0,4,3,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
DeLTA_RS426_2,DeLTA,RS426_2.mp3,DeLTA_mp3_boost_8dB/RS426_2.mp3,CC-BY-4.0,4,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_RS415_2,DeLTA,RS415_2.mp3,DeLTA_mp3_boost_8dB/RS415_2.mp3,CC-BY-4.0,4,2,2.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_SR227_1,DeLTA,SR227_1.mp3,DeLTA_mp3_boost_8dB/SR227_1.mp3,CC-BY-4.0,4,2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_Rp206_2,DeLTA,Rp206_2.mp3,DeLTA_mp3_boost_8dB/Rp206_2.mp3,CC-BY-4.0,4,3,1.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_sc141_1,DeLTA,sc141_1.mp3,DeLTA_mp3_boost_8dB/sc141_1.mp3,CC-BY-4.0,4,2,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Rf218_3,DeLTA,Rf218_3.mp3,DeLTA_mp3_boost_8dB/Rf218_3.mp3,CC-BY-4.0,4,2,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_TS541_2,DeLTA,TS541_2.mp3,DeLTA_mp3_boost_8dB/TS541_2.mp3,CC-BY-4.0,4,3,2.25,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Rs116_2,DeLTA,Rs116_2.mp3,DeLTA_mp3_boost_8dB/Rs116_2.mp3,CC-BY-4.0,4,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
DeLTA_SM401_1,DeLTA,SM401_1.mp3,DeLTA_mp3_boost_8dB/SM401_1.mp3,CC-BY-4.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Rp126_2,DeLTA,Rp126_2.mp3,DeLTA_mp3_boost_8dB/Rp126_2.mp3,CC-BY-4.0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_NP140_2,DeLTA,NP140_2.mp3,DeLTA_mp3_boost_8dB/NP140_2.mp3,CC-BY-4.0,4,4,3.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DeLTA_NP150_1,DeLTA,NP150_1.mp3,DeLTA_mp3_boost_8dB/NP150_1.mp3,CC-BY-4.0,4,2,2.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DeLTA_tm230_1,DeLTA,tm230_1.mp3,DeLTA_mp3_boost_8dB/tm230_1.mp3,CC-BY-4.0,4,2,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_m25_1,DeLTA,m25_1.mp3,DeLTA_mp3_boost_8dB/m25_1.mp3,CC-BY-4.0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_Ts426_2,DeLTA,Ts426_2.mp3,DeLTA_mp3_boost_8dB/Ts426_2.mp3,CC-BY-4.0,4,4,3.5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_NP158_1,DeLTA,NP158_1.mp3,DeLTA_mp3_boost_8dB/NP158_1.mp3,CC-BY-4.0,4,2,2.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Rs320_1,DeLTA,Rs320_1.mp3,DeLTA_mp3_boost_8dB/Rs320_1.mp3,CC-BY-4.0,4,2,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_tm229_2,DeLTA,tm229_2.mp3,DeLTA_mp3_boost_8dB/tm229_2.mp3,CC-BY-4.0,4,4,3.25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_PL435_2,DeLTA,PL435_2.mp3,DeLTA_mp3_boost_8dB/PL435_2.mp3,CC-BY-4.0,4,3,2.75,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DeLTA_Mc310_1,DeLTA,Mc310_1.mp3,DeLTA_mp3_boost_8dB/Mc310_1.mp3,CC-BY-4.0,4,3,2.75,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_MC515_1,DeLTA,MC515_1.mp3,DeLTA_mp3_boost_8dB/MC515_1.mp3,CC-BY-4.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_Mc121_2,DeLTA,Mc121_2.mp3,DeLTA_mp3_boost_8dB/Mc121_2.mp3,CC-BY-4.0,4,4,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DeLTA_ts310_1,DeLTA,ts310_1.mp3,DeLTA_mp3_boost_8dB/ts310_1.mp3,CC-BY-4.0,4,2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_Rs329_1,DeLTA,Rs329_1.mp3,DeLTA_mp3_boost_8dB/Rs329_1.mp3,CC-BY-4.0,4,4,4.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
DeLTA_tm117_2,DeLTA,tm117_2.mp3,DeLTA_mp3_boost_8dB/tm117_2.mp3,CC-BY-4.0,4,4,5,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_RF304_1,DeLTA,RF304_1.mp3,DeLTA_mp3_boost_8dB/RF304_1.mp3,CC-BY-4.0,4,3,3.75,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_SC221_1,DeLTA,SC221_1.mp3,DeLTA_mp3_boost_8dB/SC221_1.mp3,CC-BY-4.0,4,3,2.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DeLTA_ET123_2,DeLTA,ET123_2.mp3,DeLTA_mp3_boost_8dB/ET123_2.mp3,CC-BY-4.0,4,5,3,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_MG101_2,DeLTA,MG101_2.mp3,DeLTA_mp3_boost_8dB/MG101_2.mp3,CC-BY-4.0,4,2,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_ET310_2,DeLTA,ET310_2.mp3,DeLTA_mp3_boost_8dB/ET310_2.mp3,CC-BY-4.0,4,3,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_Mc404_1,DeLTA,Mc404_1.mp3,DeLTA_mp3_boost_8dB/Mc404_1.mp3,CC-BY-4.0,4,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_SR226_2,DeLTA,SR226_2.mp3,DeLTA_mp3_boost_8dB/SR226_2.mp3,CC-BY-4.0,4,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_tm331_2,DeLTA,tm331_2.mp3,DeLTA_mp3_boost_8dB/tm331_2.mp3,CC-BY-4.0,4,3,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_m25_2,DeLTA,m25_2.mp3,DeLTA_mp3_boost_8dB/m25_2.mp3,CC-BY-4.0,4,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_TS505_2,DeLTA,TS505_2.mp3,DeLTA_mp3_boost_8dB/TS505_2.mp3,CC-BY-4.0,4,3,3.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DeLTA_sr145_3,DeLTA,sr145_3.mp3,DeLTA_mp3_boost_8dB/sr145_3.mp3,CC-BY-4.0,4,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_ML204_1,DeLTA,ML204_1.mp3,DeLTA_mp3_boost_8dB/ML204_1.mp3,CC-BY-4.0,4,5,3.5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_Rp129_1,DeLTA,Rp129_1.mp3,DeLTA_mp3_boost_8dB/Rp129_1.mp3,CC-BY-4.0,4,2,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_ET312_1,DeLTA,ET312_1.mp3,DeLTA_mp3_boost_8dB/ET312_1.mp3,CC-BY-4.0,4,2,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_ET401_1,DeLTA,ET401_1.mp3,DeLTA_mp3_boost_8dB/ET401_1.mp3,CC-BY-4.0,4,2,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Mc331_2,DeLTA,Mc331_2.mp3,DeLTA_mp3_boost_8dB/Mc331_2.mp3,CC-BY-4.0,4,3,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_cv27_1,DeLTA,cv27_1.mp3,DeLTA_mp3_boost_8dB/cv27_1.mp3,CC-BY-4.0,4,3,2.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_TS524_1,DeLTA,TS524_1.mp3,DeLTA_mp3_boost_8dB/TS524_1.mp3,CC-BY-4.0,4,2,2.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_CT102_1,DeLTA,CT102_1.mp3,DeLTA_mp3_boost_8dB/CT102_1.mp3,CC-BY-4.0,4,4,5.75,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DeLTA_SR214_2,DeLTA,SR214_2.mp3,DeLTA_mp3_boost_8dB/SR214_2.mp3,CC-BY-4.0,4,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_sr139_2,DeLTA,sr139_2.mp3,DeLTA_mp3_boost_8dB/sr139_2.mp3,CC-BY-4.0,4,2,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_ET428_1,DeLTA,ET428_1.mp3,DeLTA_mp3_boost_8dB/ET428_1.mp3,CC-BY-4.0,4,2,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DeLTA_MC528_2,DeLTA,MC528_2.mp3,DeLTA_mp3_boost_8dB/MC528_2.mp3,CC-BY-4.0,4,4,2.25,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DeLTA_PL419_1,DeLTA,PL419_1.mp3,DeLTA_mp3_boost_8dB/PL419_1.mp3,CC-BY-4.0,4,2,1.75,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DeLTA_TM408_2,DeLTA,TM408_2.mp3,DeLTA_mp3_boost_8dB/TM408_2.mp3,CC-BY-4.0,4,2,1.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_PL313_1,DeLTA,PL313_1.mp3,DeLTA_mp3_boost_8dB/PL313_1.mp3,CC-BY-4.0,4,2,2.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_CT103_2,DeLTA,CT103_2.mp3,DeLTA_mp3_boost_8dB/CT103_2.mp3,CC-BY-4.0,4,6,3.75,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
DeLTA_Pl221_2,DeLTA,Pl221_2.mp3,DeLTA_mp3_boost_8dB/Pl221_2.mp3,CC-BY-4.0,4,5,3,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_ts219_1,DeLTA,ts219_1.mp3,DeLTA_mp3_boost_8dB/ts219_1.mp3,CC-BY-4.0,4,2,1.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_cp14_2,DeLTA,cp14_2.mp3,DeLTA_mp3_boost_8dB/cp14_2.mp3,CC-BY-4.0,4,4,2.25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_TS517_1,DeLTA,TS517_1.mp3,DeLTA_mp3_boost_8dB/TS517_1.mp3,CC-BY-4.0,4,4,2.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
DeLTA_Rs111_2,DeLTA,Rs111_2.mp3,DeLTA_mp3_boost_8dB/Rs111_2.mp3,CC-BY-4.0,4,7,3.75,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
DeLTA_Mc203_2,DeLTA,Mc203_2.mp3,DeLTA_mp3_boost_8dB/Mc203_2.mp3,CC-BY-4.0,4,2,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_SM420_1,DeLTA,SM420_1.mp3,DeLTA_mp3_boost_8dB/SM420_1.mp3,CC-BY-4.0,4,1,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_PL420_2,DeLTA,PL420_2.mp3,DeLTA_mp3_boost_8dB/PL420_2.mp3,CC-BY-4.0,4,3,3.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
DeLTA_sc137_2,DeLTA,sc137_2.mp3,DeLTA_mp3_boost_8dB/sc137_2.mp3,CC-BY-4.0,4,4,3.75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_RS430_1,DeLTA,RS430_1.mp3,DeLTA_mp3_boost_8dB/RS430_1.mp3,CC-BY-4.0,4,3,3.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_RP308_1,DeLTA,RP308_1.mp3,DeLTA_mp3_boost_8dB/RP308_1.mp3,CC-BY-4.0,4,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DeLTA_Rs111_1,DeLTA,Rs111_1.mp3,DeLTA_mp3_boost_8dB/Rs111_1.mp3,CC-BY-4.0,4,4,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
DeLTA_ts229_2,DeLTA,ts229_2.mp3,DeLTA_mp3_boost_8dB/ts229_2.mp3,CC-BY-4.0,4,3,2.75,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_ET108_1,DeLTA,ET108_1.mp3,DeLTA_mp3_boost_8dB/ET108_1.mp3,CC-BY-4.0,4,3,4.25,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Rs107_1,DeLTA,Rs107_1.mp3,DeLTA_mp3_boost_8dB/Rs107_1.mp3,CC-BY-4.0,4,4,5.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_ET117_2,DeLTA,ET117_2.mp3,DeLTA_mp3_boost_8dB/ET117_2.mp3,CC-BY-4.0,4,6,5.75,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_ET408_1,DeLTA,ET408_1.mp3,DeLTA_mp3_boost_8dB/ET408_1.mp3,CC-BY-4.0,4,3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DeLTA_RF334_2,DeLTA,RF334_2.mp3,DeLTA_mp3_boost_8dB/RF334_2.mp3,CC-BY-4.0,4,3,3.75,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DeLTA_CT525_2,DeLTA,CT525_2.mp3,DeLTA_mp3_boost_8dB/CT525_2.mp3,CC-BY-4.0,4,3,7.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Rp115_2,DeLTA,Rp115_2.mp3,DeLTA_mp3_boost_8dB/Rp115_2.mp3,CC-BY-4.0,4,3,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_SR238_1,DeLTA,SR238_1.mp3,DeLTA_mp3_boost_8dB/SR238_1.mp3,CC-BY-4.0,4,5,3.25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
DeLTA_SR220_2,DeLTA,SR220_2.mp3,DeLTA_mp3_boost_8dB/SR220_2.mp3,CC-BY-4.0,4,3,4.75,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_SR242_1,DeLTA,SR242_1.mp3,DeLTA_mp3_boost_8dB/SR242_1.mp3,CC-BY-4.0,4,3,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_PL337_2,DeLTA,PL337_2.mp3,DeLTA_mp3_boost_8dB/PL337_2.mp3,CC-BY-4.0,4,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_MG306_2,DeLTA,MG306_2.mp3,DeLTA_mp3_boost_8dB/MG306_2.mp3,CC-BY-4.0,4,3,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_tm115_1,DeLTA,tm115_1.mp3,DeLTA_mp3_boost_8dB/tm115_1.mp3,CC-BY-4.0,4,5,2.5,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
DeLTA_Rs209_1,DeLTA,Rs209_1.mp3,DeLTA_mp3_boost_8dB/Rs209_1.mp3,CC-BY-4.0,4,2,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_Mc310_2,DeLTA,Mc310_2.mp3,DeLTA_mp3_boost_8dB/Mc310_2.mp3,CC-BY-4.0,4,3,1.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_tm110_2,DeLTA,tm110_2.mp3,DeLTA_mp3_boost_8dB/tm110_2.mp3,CC-BY-4.0,4,5,2.75,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
DeLTA_m14_1,DeLTA,m14_1.mp3,DeLTA_mp3_boost_8dB/m14_1.mp3,CC-BY-4.0,4,4,2.75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
DeLTA_RS405_1,DeLTA,RS405_1.mp3,DeLTA_mp3_boost_8dB/RS405_1.mp3,CC-BY-4.0,4,5,2.75,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DeLTA_CT524_2,DeLTA,CT524_2.mp3,DeLTA_mp3_boost_8dB/CT524_2.mp3,CC-BY-4.0,4,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
DeLTA_SC219_2,DeLTA,SC219_2.mp3,DeLTA_mp3_boost_8dB/SC219_2.mp3,CC-BY-4.0,4,4,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_SM306_2,DeLTA,SM306_2.mp3,DeLTA_mp3_boost_8dB/SM306_2.mp3,CC-BY-4.0,4,5,5.75,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_tm334_1,DeLTA,tm334_1.mp3,DeLTA_mp3_boost_8dB/tm334_1.mp3,CC-BY-4.0,4,3,3.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_tm301_1,DeLTA,tm301_1.mp3,DeLTA_mp3_boost_8dB/tm301_1.mp3,CC-BY-4.0,4,2,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Rf222_3,DeLTA,Rf222_3.mp3,DeLTA_mp3_boost_8dB/Rf222_3.mp3,CC-BY-4.0,4,2,2.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_tm219_2,DeLTA,tm219_2.mp3,DeLTA_mp3_boost_8dB/tm219_2.mp3,CC-BY-4.0,4,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_TM440_2,DeLTA,TM440_2.mp3,DeLTA_mp3_boost_8dB/TM440_2.mp3,CC-BY-4.0,4,4,2.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
DeLTA_Rs314_2,DeLTA,Rs314_2.mp3,DeLTA_mp3_boost_8dB/Rs314_2.mp3,CC-BY-4.0,4,5,5.25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
DeLTA_2cv21_2,DeLTA,2cv21_2.mp3,DeLTA_mp3_boost_8dB/2cv21_2.mp3,CC-BY-4.0,4,2,3.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_cp12_2,DeLTA,cp12_2.mp3,DeLTA_mp3_boost_8dB/cp12_2.mp3,CC-BY-4.0,4,1,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_PL101_2,DeLTA,PL101_2.mp3,DeLTA_mp3_boost_8dB/PL101_2.mp3,CC-BY-4.0,4,4,2.25,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DeLTA_Rp232_2,DeLTA,Rp232_2.mp3,DeLTA_mp3_boost_8dB/Rp232_2.mp3,CC-BY-4.0,4,4,2.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_sr121_1,DeLTA,sr121_1.mp3,DeLTA_mp3_boost_8dB/sr121_1.mp3,CC-BY-4.0,4,3,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
DeLTA_TS506_1,DeLTA,TS506_1.mp3,DeLTA_mp3_boost_8dB/TS506_1.mp3,CC-BY-4.0,4,5,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
DeLTA_SM407_1,DeLTA,SM407_1.mp3,DeLTA_mp3_boost_8dB/SM407_1.mp3,CC-BY-4.0,4,3,2.25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DeLTA_tm318_2,DeLTA,tm318_2.mp3,DeLTA_mp3_boost_8dB/tm318_2.mp3,CC-BY-4.0,4,4,2.75,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_m17_1,DeLTA,m17_1.mp3,DeLTA_mp3_boost_8dB/m17_1.mp3,CC-BY-4.0,4,4,3.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_tm329_1,DeLTA,tm329_1.mp3,DeLTA_mp3_boost_8dB/tm329_1.mp3,CC-BY-4.0,4,5,2.75,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Rs105_2,DeLTA,Rs105_2.mp3,DeLTA_mp3_boost_8dB/Rs105_2.mp3,CC-BY-4.0,4,3,4.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_Rp105_2,DeLTA,Rp105_2.mp3,DeLTA_mp3_boost_8dB/Rp105_2.mp3,CC-BY-4.0,4,4,2.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
