response_id,clip_id,participant_id,language,PAQ1_pleasant,PAQ2_vibrant,PAQ3_eventful,PAQ4_chaotic,PAQ5_annoying,PAQ6_monotonous,PAQ7_uneventful,PAQ8_calm,ISOPleasant,ISOEventful,age,gender
ISD_TorringtonSq_TorringtonSq3_TS314_R190,ISD_TorringtonSq_TorringtonSq3_TS314,190,eng,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,-0.2803,0.4268,24.0,Male
ISD_TorringtonSq_TorringtonSq3_TS315_R171,ISD_TorringtonSq_TorringtonSq3_TS315,171,eng,3.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,-0.0732,0.2197,23.0,Male
ISD_TorringtonSq_TorringtonSq3_TS315_R191,ISD_TorringtonSq_TorringtonSq3_TS315,191,eng,2.0,5.0,3.0,3.0,5.0,4.0,3.0,1.0,-0.3839,0.2197,25.0,Male
ISD_TorringtonSq_TorringtonSq3_TS316_R172,ISD_TorringtonSq_TorringtonSq3_TS316,172,eng,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,-0.25,-0.1036,,Male
ISD_TorringtonSq_TorringtonSq3_TS317_R173,ISD_TorringtonSq_TorringtonSq3_TS317,173,eng,2.0,5.0,5.0,4.0,4.0,3.0,1.0,4.0,-0.0607,0.5607,,Male
ISD_TorringtonSq_TorringtonSq3_TS317_R174,ISD_TorringtonSq_TorringtonSq3_TS317,174,eng,4.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,-0.2929,0.3107,19.0,Female
ISD_TorringtonSq_TorringtonSq3_TS317_R192,ISD_TorringtonSq_TorringtonSq3_TS317,192,eng,4.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,0.2374,-0.4268,,Male
ISD_TorringtonSq_TorringtonSq3_TS317_R193,ISD_TorringtonSq_TorringtonSq3_TS317,193,eng,5.0,4.0,2.0,2.0,1.0,3.0,4.0,4.0,0.6339,-0.2803,19.0,Female
ISD_TorringtonSq_TorringtonSq3_TS318_R175,ISD_TorringtonSq_TorringtonSq3_TS318,175,eng,5.0,4.0,2.0,4.0,2.0,1.0,4.0,2.0,0.3839,0.159,29.0,Female
ISD_TorringtonSq_TorringtonSq3_TS318_R194,ISD_TorringtonSq_TorringtonSq3_TS318,194,eng,4.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,0.3536,0.1036,23.0,Male
ISD_TorringtonSq_TorringtonSq3_TS318_R195,ISD_TorringtonSq_TorringtonSq3_TS318,195,eng,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,-0.2071,0.5,,Male
ISD_TorringtonSq_TorringtonSq3_TS319_R176,ISD_TorringtonSq_TorringtonSq3_TS319,176,eng,3.0,2.0,4.0,4.0,4.0,1.0,3.0,2.0,-0.1768,0.3232,18.0,Male
ISD_TorringtonSq_TorringtonSq3_TS319_R196,ISD_TorringtonSq_TorringtonSq3_TS319,196,eng,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,-0.3536,0.1036,19.0,Male
ISD_TorringtonSq_TorringtonSq3_TS320_R197,ISD_TorringtonSq_TorringtonSq3_TS320,197,eng,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,0.0,0.2071,19.0,Female
ISD_TorringtonSq_TorringtonSq3_TS321_R177,ISD_TorringtonSq_TorringtonSq3_TS321,177,eng,3.0,5.0,5.0,4.0,1.0,1.0,1.0,3.0,0.4268,0.7803,18.0,Female
ISD_TorringtonSq_TorringtonSq3_TS321_R178,ISD_TorringtonSq_TorringtonSq3_TS321,178,eng,3.0,4.0,3.0,4.0,3.0,1.0,3.0,2.0,0.0732,0.3661,18.0,Female
ISD_TorringtonSq_TorringtonSq3_TS322_R179,ISD_TorringtonSq_TorringtonSq3_TS322,179,eng,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,0.2803,0.1768,26.0,Female
ISD_TorringtonSq_TorringtonSq3_TS323_R180,ISD_TorringtonSq_TorringtonSq3_TS323,180,eng,4.0,4.0,5.0,3.0,2.0,1.0,1.0,2.0,0.3536,0.7071,20.0,Male
ISD_TorringtonSq_TorringtonSq3_TS323_R181,ISD_TorringtonSq_TorringtonSq3_TS323,181,eng,5.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,0.8536,0.0,19.0,Male
ISD_TorringtonSq_TorringtonSq4_TS401_R1243,ISD_TorringtonSq_TorringtonSq4_TS401,1243,eng,4.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,0.6036,0.25,49.0,Female
ISD_TorringtonSq_TorringtonSq4_TS407_R1244,ISD_TorringtonSq_TorringtonSq4_TS407,1244,eng,3.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,0.0,0.7071,21.0,Female
ISD_TorringtonSq_TorringtonSq4_TS407_R1245,ISD_TorringtonSq_TorringtonSq4_TS407,1245,eng,4.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,0.3964,0.0,58.0,Male
ISD_TorringtonSq_TorringtonSq4_TS408_R1246,ISD_TorringtonSq_TorringtonSq4_TS408,1246,eng,4.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,0.3232,0.5303,46.0,Male
ISD_TorringtonSq_TorringtonSq4_TS408_R1247,ISD_TorringtonSq_TorringtonSq4_TS408,1247,eng,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,0.0732,0.4268,38.0,Male
ISD_TorringtonSq_TorringtonSq4_TS411_R1248,ISD_TorringtonSq_TorringtonSq4_TS411,1248,eng,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,-0.3536,0.3536,21.0,Male
ISD_TorringtonSq_TorringtonSq4_TS411_R1249,ISD_TorringtonSq_TorringtonSq4_TS411,1249,eng,3.0,2.0,2.0,1.0,2.0,4.0,5.0,4.0,0.1768,-0.6768,20.0,Male
ISD_TorringtonSq_TorringtonSq4_TS412_R1250,ISD_TorringtonSq_TorringtonSq4_TS412,1250,eng,4.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,0.1768,-0.1339,18.0,Female
ISD_TorringtonSq_TorringtonSq4_TS413_R1251,ISD_TorringtonSq_TorringtonSq4_TS413,1251,eng,2.0,3.0,3.0,4.0,3.0,5.0,4.0,2.0,-0.3964,-0.1036,22.0,Female
ISD_TorringtonSq_TorringtonSq4_TS413_R1252,ISD_TorringtonSq_TorringtonSq4_TS413,1252,eng,4.0,5.0,1.0,4.0,3.0,1.0,2.0,3.0,0.3232,0.2626,24.0,Female
ISD_TorringtonSq_TorringtonSq4_TS413_R1253,ISD_TorringtonSq_TorringtonSq4_TS413,1253,eng,1.0,3.0,4.0,5.0,5.0,1.0,5.0,1.0,-0.5607,0.3358,19.0,Female
ISD_TorringtonSq_TorringtonSq4_TS414_R1254,ISD_TorringtonSq_TorringtonSq4_TS414,1254,eng,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,-0.25,0.0429,20.0,Female
ISD_TorringtonSq_TorringtonSq4_TS415_R1255,ISD_TorringtonSq_TorringtonSq4_TS415,1255,eng,4.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,0.0607,0.0429,19.0,Female
ISD_TorringtonSq_TorringtonSq4_TS415_R1256,ISD_TorringtonSq_TorringtonSq4_TS415,1256,eng,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,-0.5732,-0.1339,18.0,Male
ISD_TorringtonSq_TorringtonSq4_TS415_R1257,ISD_TorringtonSq_TorringtonSq4_TS415,1257,eng,3.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,-0.0303,0.1161,18.0,Male
ISD_TorringtonSq_TorringtonSq4_TS415_R1258,ISD_TorringtonSq_TorringtonSq4_TS415,1258,eng,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,0.1036,-0.1036,22.0,Female
ISD_TorringtonSq_TorringtonSq4_TS417_R1260,ISD_TorringtonSq_TorringtonSq4_TS417,1260,eng,3.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,0.1768,-0.0732,23.0,Female
ISD_TorringtonSq_TorringtonSq4_TS417 _R1261,ISD_TorringtonSq_TorringtonSq4_TS417 ,1261,eng,3.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,0.1036,-0.3964,22.0,Male
ISD_TorringtonSq_TorringtonSq4_TS418_R1262,ISD_TorringtonSq_TorringtonSq4_TS418,1262,eng,4.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,0.5,0.3536,28.0,Female
ISD_TorringtonSq_TorringtonSq4_TS418_R1263,ISD_TorringtonSq_TorringtonSq4_TS418,1263,eng,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,23.0,Female
ISD_TorringtonSq_TorringtonSq4_TS418_R1283,ISD_TorringtonSq_TorringtonSq4_TS418,1283,eng,5.0,5.0,5.0,5.0,2.0,1.0,1.0,2.0,0.3839,0.9268,23.0,Male
ISD_TorringtonSq_TorringtonSq4_TS419_R1264,ISD_TorringtonSq_TorringtonSq4_TS419,1264,eng,5.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,0.7071,0.5607,18.0,Female
ISD_TorringtonSq_TorringtonSq4_TS419_R1265,ISD_TorringtonSq_TorringtonSq4_TS419,1265,eng,2.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,-0.3536,0.5,18.0,Male
ISD_TorringtonSq_TorringtonSq4_TS419_R1266,ISD_TorringtonSq_TorringtonSq4_TS419,1266,eng,4.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,0.4571,0.0607,19.0,Male
ISD_TorringtonSq_TorringtonSq4_TS420_R1267,ISD_TorringtonSq_TorringtonSq4_TS420,1267,eng,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,-0.0732,0.2197,55.0,Male
ISD_TorringtonSq_TorringtonSq4_TS421_R1269,ISD_TorringtonSq_TorringtonSq4_TS421,1269,eng,3.0,4.0,3.0,5.0,3.0,3.0,1.0,1.0,-0.2197,0.5732,22.0,Female
ISD_TorringtonSq_TorringtonSq4_TS422_R1268,ISD_TorringtonSq_TorringtonSq4_TS422,1268,eng,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,-0.1768,0.0732,38.0,Female
ISD_TorringtonSq_TorringtonSq4_TS423_R1271,ISD_TorringtonSq_TorringtonSq4_TS423,1271,eng,3.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,-0.1036,0.3964,19.0,Female
ISD_TorringtonSq_TorringtonSq4_TS423_R1272,ISD_TorringtonSq_TorringtonSq4_TS423,1272,eng,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,0.25,0.1464,20.0,Male
ISD_TorringtonSq_TorringtonSq4_TS423_R1274,ISD_TorringtonSq_TorringtonSq4_TS423,1274,eng,3.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,0.0,0.5,19.0,Female
ISD_TorringtonSq_TorringtonSq4_TS424_R1273,ISD_TorringtonSq_TorringtonSq4_TS424,1273,eng,4.0,5.0,4.0,5.0,3.0,1.0,1.0,4.0,0.3232,0.6768,19.0,Female
ISD_TorringtonSq_TorringtonSq4_TS425_R1275,ISD_TorringtonSq_TorringtonSq4_TS425,1275,eng,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,-0.1768,0.0732,22.0,Male
ISD_TorringtonSq_TorringtonSq4_TS426_R1278,ISD_TorringtonSq_TorringtonSq4_TS426,1278,eng,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,0.1768,0.0303,21.0,Male
ISD_TorringtonSq_TorringtonSq4_TS426_R1279,ISD_TorringtonSq_TorringtonSq4_TS426,1279,eng,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.1768,-0.0732,21.0,Male
ISD_TorringtonSq_TorringtonSq4_TS426_R1280,ISD_TorringtonSq_TorringtonSq4_TS426,1280,eng,4.0,3.0,3.0,1.0,2.0,3.0,4.0,4.0,0.4268,-0.3232,21.0,Male
ISD_TorringtonSq_TorringtonSq4_TS426_R1281,ISD_TorringtonSq_TorringtonSq4_TS426,1281,eng,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,19.0,Male
ISD_TorringtonSq_TorringtonSq4_TS426_R1282,ISD_TorringtonSq_TorringtonSq4_TS426,1282,eng,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,-0.0732,0.3232,38.0,RatherNotSay
ISD_TorringtonSq_TorringtonSq2_UNKNOWN_R159,ISD_TorringtonSq_TorringtonSq2_UNKNOWN,159,eng,3.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,0.0,0.75,21.0,Male
ISD_TorringtonSq_TorringtonSq3_UNKNOWN_R198,ISD_TorringtonSq_TorringtonSq3_UNKNOWN,198,eng,3.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0732,0.3232,19.0,Female
ISD_TorringtonSq_TorringtonSq3_UNKNOWN_R199,ISD_TorringtonSq_TorringtonSq3_UNKNOWN,199,eng,3.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,0.1768,0.5732,,Male
ISD_CamdenTown_CamdenTown3_CT323_R10009,ISD_CamdenTown_CamdenTown3_CT323,10009,spa,5.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,0.25,0.1036,26.0,Male
ISD_CamdenTown_CamdenTown3_CT323_R10010,ISD_CamdenTown_CamdenTown3_CT323,10010,spa,2.0,3.0,4.0,4.0,3.0,1.0,2.0,1.0,-0.1768,0.5732,26.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10102,ISD_CampoPrincipe_CampoPrincipe1_CP0,10102,spa,5.0,1.0,3.0,1.0,1.0,3.0,2.0,5.0,0.5607,-0.3358,23.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10103,ISD_CampoPrincipe_CampoPrincipe1_CP0,10103,spa,4.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,0.2197,0.5303,24.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10104,ISD_CampoPrincipe_CampoPrincipe1_CP0,10104,spa,4.0,3.0,5.0,2.0,1.0,1.0,1.0,4.0,0.6036,0.4142,24.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10105,ISD_CampoPrincipe_CampoPrincipe1_CP0,10105,spa,4.0,3.0,5.0,2.0,1.0,1.0,2.0,2.0,0.4571,0.4571,20.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10106,ISD_CampoPrincipe_CampoPrincipe1_CP0,10106,spa,5.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,0.7803,0.1339,22.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10107,ISD_CampoPrincipe_CampoPrincipe1_CP0,10107,spa,5.0,3.0,2.0,2.0,1.0,3.0,5.0,5.0,0.6339,-0.5303,20.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10108,ISD_CampoPrincipe_CampoPrincipe1_CP0,10108,spa,4.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,0.3536,-0.1464,20.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10109,ISD_CampoPrincipe_CampoPrincipe1_CP0,10109,spa,5.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,0.6339,0.0303,21.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10110,ISD_CampoPrincipe_CampoPrincipe1_CP0,10110,spa,5.0,2.0,1.0,1.0,1.0,3.0,3.0,5.0,0.6339,-0.5732,22.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10111,ISD_CampoPrincipe_CampoPrincipe1_CP0,10111,spa,4.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,0.5732,0.3839,23.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10112,ISD_CampoPrincipe_CampoPrincipe1_CP0,10112,spa,5.0,4.0,2.0,1.0,1.0,2.0,5.0,5.0,0.8536,-0.4571,20.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10113,ISD_CampoPrincipe_CampoPrincipe1_CP0,10113,spa,4.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,0.4268,0.0303,22.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10114,ISD_CampoPrincipe_CampoPrincipe1_CP0,10114,spa,5.0,3.0,2.0,2.0,1.0,1.0,4.0,5.0,0.7803,-0.2803,20.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10115,ISD_CampoPrincipe_CampoPrincipe1_CP0,10115,spa,5.0,3.0,2.0,1.0,2.0,4.0,3.0,4.0,0.4571,-0.3964,20.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10116,ISD_CampoPrincipe_CampoPrincipe1_CP0,10116,spa,4.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,0.4268,0.1339,20.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10117,ISD_CampoPrincipe_CampoPrincipe1_CP0,10117,spa,4.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,0.5303,-0.2803,21.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10118,ISD_CampoPrincipe_CampoPrincipe1_CP0,10118,spa,5.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,0.7071,-0.0429,20.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10119,ISD_CampoPrincipe_CampoPrincipe1_CP0,10119,spa,4.0,3.0,3.0,2.0,1.0,4.0,3.0,4.0,0.3839,-0.2197,20.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10120,ISD_CampoPrincipe_CampoPrincipe1_CP0,10120,spa,5.0,3.0,2.0,1.0,1.0,4.0,5.0,5.0,0.6339,-0.6768,21.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10121,ISD_CampoPrincipe_CampoPrincipe1_CP0,10121,spa,3.0,1.0,,2.0,4.0,4.0,2.0,3.0,,,22.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10122,ISD_CampoPrincipe_CampoPrincipe1_CP0,10122,spa,3.0,1.0,3.0,2.0,4.0,2.0,3.0,4.0,-0.0303,-0.2197,21.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10123,ISD_CampoPrincipe_CampoPrincipe1_CP0,10123,spa,4.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,-0.0429,0.3536,21.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10124,ISD_CampoPrincipe_CampoPrincipe1_CP0,10124,spa,5.0,3.0,4.0,1.0,1.0,3.0,2.0,4.0,0.6339,-0.0126,20.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10125,ISD_CampoPrincipe_CampoPrincipe1_CP0,10125,spa,4.0,,4.0,2.0,2.0,3.0,2.0,5.0,,,22.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10126,ISD_CampoPrincipe_CampoPrincipe1_CP0,10126,spa,4.0,3.0,3.0,2.0,1.0,1.0,3.0,5.0,0.6768,-0.0732,22.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10127,ISD_CampoPrincipe_CampoPrincipe1_CP0,10127,spa,5.0,2.0,4.0,2.0,1.0,3.0,5.0,5.0,0.5607,-0.3964,24.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10128,ISD_CampoPrincipe_CampoPrincipe1_CP0,10128,spa,5.0,1.0,3.0,2.0,1.0,3.0,3.0,5.0,0.4874,-0.3661,20.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10129,ISD_CampoPrincipe_CampoPrincipe1_CP0,10129,spa,5.0,3.0,2.0,2.0,1.0,4.0,4.0,5.0,0.5607,-0.5,25.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10130,ISD_CampoPrincipe_CampoPrincipe1_CP0,10130,spa,2.0,4.0,5.0,1.0,4.0,1.0,2.0,3.0,0.159,0.3839,20.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10131,ISD_CampoPrincipe_CampoPrincipe1_CP0,10131,spa,4.0,5.0,5.0,4.0,2.0,1.0,1.0,4.0,0.5,0.7071,22.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP0_R10132,ISD_CampoPrincipe_CampoPrincipe1_CP0,10132,spa,5.0,2.0,4.0,2.0,1.0,3.0,4.0,4.0,0.4874,-0.2197,22.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10073,ISD_CampoPrincipe_CampoPrincipe1_CP00,10073,spa,4.0,4.0,3.0,2.0,1.0,3.0,3.0,5.0,0.6036,-0.1464,21.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10074,ISD_CampoPrincipe_CampoPrincipe1_CP00,10074,spa,5.0,3.0,3.0,1.0,2.0,2.0,2.0,5.0,0.6768,-0.1161,21.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10075,ISD_CampoPrincipe_CampoPrincipe1_CP00,10075,spa,5.0,5.0,5.0,1.0,1.0,1.0,4.0,4.0,0.9268,0.1768,26.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10076,ISD_CampoPrincipe_CampoPrincipe1_CP00,10076,spa,5.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,0.7071,-0.0858,31.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10077,ISD_CampoPrincipe_CampoPrincipe1_CP00,10077,spa,5.0,3.0,4.0,1.0,1.0,2.0,4.0,5.0,0.7803,-0.2197,22.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10078,ISD_CampoPrincipe_CampoPrincipe1_CP00,10078,spa,5.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,0.7803,0.3839,32.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10079,ISD_CampoPrincipe_CampoPrincipe1_CP00,10079,spa,4.0,3.0,4.0,1.0,4.0,3.0,2.0,4.0,0.2197,-0.0126,23.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10080,ISD_CampoPrincipe_CampoPrincipe1_CP00,10080,spa,4.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,0.3107,-0.0429,23.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10081,ISD_CampoPrincipe_CampoPrincipe1_CP00,10081,spa,5.0,4.0,3.0,1.0,1.0,2.0,4.0,4.0,0.7803,-0.1768,20.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10082,ISD_CampoPrincipe_CampoPrincipe1_CP00,10082,spa,4.0,2.0,3.0,1.0,2.0,4.0,4.0,4.0,0.2803,-0.4697,23.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10083,ISD_CampoPrincipe_CampoPrincipe1_CP00,10083,spa,4.0,2.0,4.0,1.0,,3.0,4.0,2.0,,,22.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10084,ISD_CampoPrincipe_CampoPrincipe1_CP00,10084,spa,5.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,0.4874,-0.409,21.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10085,ISD_CampoPrincipe_CampoPrincipe1_CP00,10085,spa,5.0,3.0,4.0,2.0,1.0,2.0,4.0,3.0,0.5607,0.0,20.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10086,ISD_CampoPrincipe_CampoPrincipe1_CP00,10086,spa,5.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,0.9268,0.2374,20.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10087,ISD_CampoPrincipe_CampoPrincipe1_CP00,10087,spa,5.0,3.0,4.0,1.0,2.0,3.0,4.0,5.0,0.6036,-0.2929,21.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10088,ISD_CampoPrincipe_CampoPrincipe1_CP00,10088,spa,5.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,0.5303,0.0303,21.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10089,ISD_CampoPrincipe_CampoPrincipe1_CP00,10089,spa,4.0,3.0,4.0,1.0,2.0,4.0,3.0,4.0,0.3536,-0.1893,22.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10090,ISD_CampoPrincipe_CampoPrincipe1_CP00,10090,spa,5.0,3.0,4.0,4.0,1.0,1.0,2.0,3.0,0.4874,0.4268,20.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10091,ISD_CampoPrincipe_CampoPrincipe1_CP00,10091,spa,5.0,3.0,,1.0,3.0,1.0,1.0,1.0,,,23.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10092,ISD_CampoPrincipe_CampoPrincipe1_CP00,10092,spa,4.0,1.0,3.0,1.0,,1.0,2.0,5.0,,,21.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10093,ISD_CampoPrincipe_CampoPrincipe1_CP00,10093,spa,5.0,4.0,5.0,1.0,2.0,4.0,2.0,5.0,0.6036,0.0178,21.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10094,ISD_CampoPrincipe_CampoPrincipe1_CP00,10094,spa,4.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.5303,0.5303,20.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10095,ISD_CampoPrincipe_CampoPrincipe1_CP00,10095,spa,5.0,3.0,3.0,1.0,1.0,4.0,4.0,5.0,0.6339,-0.4697,20.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10096,ISD_CampoPrincipe_CampoPrincipe1_CP00,10096,spa,4.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,0.1339,0.1339,21.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP00_R10133,ISD_CampoPrincipe_CampoPrincipe1_CP00,10133,spa,5.0,4.0,3.0,1.0,1.0,2.0,2.0,5.0,0.8536,-0.0429,27.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP1_R10042,ISD_CampoPrincipe_CampoPrincipe1_CP1,10042,spa,5.0,3.0,3.0,1.0,1.0,1.0,3.0,5.0,0.8536,-0.1464,56.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP1_R10098,ISD_CampoPrincipe_CampoPrincipe1_CP1,10098,spa,5.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,0.5607,-0.3536,43.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP1_R10099,ISD_CampoPrincipe_CampoPrincipe1_CP1,10099,spa,5.0,4.0,4.0,1.0,1.0,2.0,3.0,5.0,0.8536,-0.0429,23.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP1_R10100,ISD_CampoPrincipe_CampoPrincipe1_CP1,10100,spa,5.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,0.6339,0.0303,25.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP1_R10101,ISD_CampoPrincipe_CampoPrincipe1_CP1,10101,spa,5.0,2.0,1.0,1.0,1.0,5.0,4.0,5.0,0.4874,-0.8232,19.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP1_R10134,ISD_CampoPrincipe_CampoPrincipe1_CP1,10134,spa,5.0,1.0,2.0,1.0,1.0,5.0,4.0,4.0,0.341,-0.7197,19.0,Male
ISD_CampoPrincipe_CampoPrincipe1_CP10_R10021,ISD_CampoPrincipe_CampoPrincipe1_CP10,10021,spa,5.0,4.0,3.0,1.0,1.0,3.0,2.0,4.0,0.7071,-0.0429,21.0,Female
ISD_CampoPrincipe_CampoPrincipe1_CP10_R10022,ISD_CampoPrincipe_CampoPrincipe1_CP10,10022,spa,5.0,4.0,3.0,1.0,2.0,2.0,4.0,4.0,0.6768,-0.1768,22.0,Female
